taxon	rank	distance	rate
Simiiformes	Infraorder	26.834729	0.001005
Simiiformes	Infraorder	2.382769	0.000929
Simiiformes	Infraorder	26.83473	0.000902
Simiiformes	Infraorder	10.808327	0.000906
Simiiformes	Infraorder	38.041805	0.00053
Simiiformes	Infraorder	4.050386	0.000575
Simiiformes	Infraorder	38.041805	0.000616
Simiiformes	Infraorder	25.691913	0.000561
Simiiformes	Infraorder	38.041805	0.000556
Simiiformes	Infraorder	38.041805	0.000558
Simiiformes	Infraorder	39.485732	0.001414
Simiiformes	Infraorder	5.589135	0.001606
Simiiformes	Infraorder	39.485732	0.001507
Simiiformes	Infraorder	39.485732	0.001499
Simiiformes	Infraorder	39.485732	0.001894
Simiiformes	Infraorder	30.497405	0.00181
Simiiformes	Infraorder	6.051202	0.001771
Simiiformes	Infraorder	30.497405	0.001758
Smegmamorpha		111.547346	0.000692
Smegmamorpha		111.547346	0.00076
Smegmamorpha		96.8956	0.000964
Smegmamorpha		96.8956	0.000932
Smegmamorpha		1164.322228	0.000086
Smegmamorpha		1164.322228	0.000453
Smegmamorpha		112.898777	0.000829
Smegmamorpha		114.090695	0.00113
Smegmamorpha		114.090695	0.001171
Smegmamorpha		52.260402	0.002881
Smegmamorpha		96.907628	0.001698
Smegmamorpha		86.889342	0.001052
Smegmamorpha		86.889342	0.001085
Sophophora		79.392676	0.001673
Sophophora		106.609231	0.001592
Sophophora		104.44536	0.001606
Sophophora		119.514657	0.001582
Sophophora		88.282322	0.001421
Sophophora		276.694717	0.000455
Sophophora		85.857073	0.001577
Sophophora		120.38831	0.00179
Sophophora		68.368735	0.002995
Sophophora		54.077871	0.000831
Sophophora		79.920057	0.000845
Sophophora		259.308708	0.000841
Sophophora		250.686689	0.001953
Sorex_araneus	Species	0.694132	0.000607
Sorex_araneus	Species	0.694132	0.000607
Strepsirrhini		49.67653	0.000558
Strepsirrhini		49.67653	0.00054
Strepsirrhini		40.036566	0.000534
Strepsirrhini		40.036566	0.000548
Strepsirrhini		54.313169	0.001257
Strepsirrhini		36.58534	0.000822
Strepsirrhini		36.58534	0.000843
Strepsirrhini		46.54776	0.000411
Strepsirrhini		46.54776	0.000425
Strepsirrhini		29.738821	0.000557
Strepsirrhini		29.738821	0.000577
Strepsirrhini		47.784651	0.000741
Strepsirrhini		47.784651	0.000787
Strepsirrhini		45.597685	0.000759
Strepsirrhini		45.597685	0.000739
Strepsirrhini		42.162992	0.000588
Strepsirrhini		42.162992	0.000596
Strepsirrhini		49.946847	0.00049
Strepsirrhini		49.946847	0.000487
Strepsirrhini		57.629808	0.000783
Strepsirrhini		57.629808	0.00094
Strepsirrhini		54.892015	0.000308
Strepsirrhini		54.892015	0.0003
Strepsirrhini		42.368389	0.000995
Strepsirrhini		42.368389	0.001052
Strepsirrhini		58.893014	0.000759
Strepsirrhini		58.893014	0.000897
Strepsirrhini		55.934026	0.000824
Strepsirrhini		55.934026	0.000833
Strepsirrhini		53.104868	0.001938
Strepsirrhini		53.104868	0.002003
Strongylocentrotus_purpuratus	Species	78.432903	0.00079
Strongylocentrotus_purpuratus	Species	78.432903	0.00085
Strongylocentrotus_purpuratus	Species	20.163399	0.001377
Strongylocentrotus_purpuratus	Species	20.163399	0.001418
Strongylocentrotus_purpuratus	Species	29.156923	0.000792
Strongylocentrotus_purpuratus	Species	29.156923	0.000807
Strongylocentrotus_purpuratus	Species	87.903813	0.000573
Strongylocentrotus_purpuratus	Species	87.903813	0.000673
Strongyloides_ratti	Species	9.697841	0.001009
Strongyloides_ratti	Species	9.697841	0.00103
Taeniopygia_guttata	Species	15.197643	0.000475
Taeniopygia_guttata	Species	15.197643	0.0005
Tetraodon_nigroviridis	Species	3.477365	0.001297
Tetraodon_nigroviridis	Species	3.477365	0.001308
Tetraodontidae		51.959082	0.00093
Tetraodontidae		51.959082	0.001136
Tetraodontidae		58.10087	0.000939
Tetraodontidae		58.10087	0.000924
Tetraodontidae		49.231078	0.001226
Tetraodontidae		49.231078	0.001221
Tetraodontidae		51.735389	0.000965
Tetraodontidae		51.735389	0.000986
Tetraodontidae		48.259512	0.000762
Tetraodontidae		48.259512	0.000778
Tetraodontidae		43.689488	0.001337
Tetraodontidae		43.689488	0.001367
Tetraodontidae		58.44237	0.000921
Tetraodontidae		58.44237	0.000904
Tetraodontidae		430.95351	0.000093
Tetraodontidae		430.95351	0.000157
Tetraodontidae		230.426532	0.00021
Tetraodontidae		230.426532	0.000218
Tetraodontidae		40.95264	0.000937
Tetraodontidae		40.95264	0.000979
Tetraodontidae		88.74374	0.001095
Tetraodontidae		88.74374	0.001124
Tetraodontidae		48.239677	0.001241
Tetraodontidae		48.239677	0.001237
Tetraodontidae		72.917718	0.00078
Tetraodontidae		72.917718	0.000865
Tetraodontidae		25.706653	0.003013
Tetraodontidae		25.706653	0.002976
Tetraodontidae		47.365932	0.000453
Tetraodontidae		47.365932	0.000463
Tetraodontidae		68.960122	0.001796
Tetraodontidae		68.960122	0.001922
Tetraodontidae		53.772044	0.001352
Tetraodontidae		71.956832	0.0009
Tetraodontidae		71.956832	0.000895
Tetraodontidae		87.39186	0.000608
Tetraodontidae		87.39186	0.000579
Tetraodontidae		75.839562	0.000592
Tetraodontidae		75.839562	0.000601
Tetraodontidae		34.260164	0.000809
Tetraodontidae		34.260164	0.000808
Tetraodontidae		34.980366	0.001232
Tetraodontidae		34.980366	0.001185
Tetraodontidae		45.830395	0.001185
Tetraodontidae		45.830395	0.001089
Tylenchida		547.813455	0.001529
Tylenchida		374.175027	0.00161
Tylenchida		374.175027	0.00157
Tylenchida		332.446222	0.001625
Tylenchida		332.446222	0.001429
Tylenchida		241.478667	0.002643
Tylenchida		241.478667	0.002671
Tylenchida		248.021225	0.001273
Tylenchida		248.021225	0.001278
Tylenchida		469.640744	0.001243
Tylenchida		469.640744	0.001091
Vertebrata		516.862741	0.000534
Vertebrata		483.766396	0.000648
Vertebrata		511.108273	0.00053
Vertebrata		536.285299	0.000531
Vertebrata		463.308965	0.001106
Vertebrata		539.027347	0.000391
Vertebrata		126.860807	0.000504
Vertebrata		539.027347	0.000577
Vertebrata		548.131387	0.000956
